user_id	item_sequence
21711	4856 655 534 9535 2972 4935 240 4045 5000 6016 8450 9450
21712	6021 6022 7393 7889 9709
21713	10855 10923 10852 10877 11164 2868 8823 7848 10283
21714	10488 1306 4036 7752 1489 6275
21715	4168 9584 9589 9882 3384 11930
21716	3445 1077 4766 3066 39 441 5002 8228 11728
21717	11685 11938 11275 12021 11873 11839 11975 11657 11744 1189 12019 11227 11702 11987 11989 11790 11868 12024 12048
21718	2067 5986 6434 5991 11395 11678 12033
21719	8042 8968 10162 10627 8026 8135 8823
21720	9508 7892 2424 5639 7539 4520 5109 5193 8568 10719 7721 1289 8645 10406 2138 4655 3940 5806 9831 9832 9350 9376 6762 3493 361 2355 6376 9440
21721	489 3262 7914 2888 6434 6907
21722	7436 4734 7265 10031 11151
21723	39 3653 2212 1613 7994 11050 11054 10441 2250
21724	1070 1853 6387 5894 1962 8711 10388 9861 9933 340
21725	1043 1004 1971 1013 4001 3885 6142 1048
21726	1417 5342 5403 2610 6023 5175
21727	8823 8968 10132 10217 9852
21728	2842 1516 208 9081 10851 5864 12059
21729	7661 7664 7672 8470 10726
21730	3893 2733 63 8128 7443 8892 11045
21731	4036 7129 8517 8598 8634 8635 8706 8743
21732	176 7758 8182 8940 10285
21733	11873 12053 7869 12064 12058
21734	7487 7531 10099 6990 6054 2986
21735	1395 1961 2001 2002 2846 6330 6395 6859 8257 10823 11254
21736	8029 8823 8968 9118 10002 10906 11439
21737	8490 8607 11571 6309 7645
21738	443 8121 9171 8312 4773 8027
21739	3422 5097 7380 7707 9908 9948 10793
21740	96 447 1651 7322 1517
21741	2094 3239 5437 6706 7093 8357
21742	2341 2419 3248 9591 2618 8561 10569
21743	4200 6 1817 9815 1774 2197 2198
21744	1487 5151 4298 4471 9282 11511
21745	967 1612 10337 272 4467 5902 7811 7843 7875 10068 11135 594 591 1823 1977
21746	5824 5200 9912 8650 11240 4734 5518
21747	3601 3976 4136 4415 4971 5631 7576 4101
21748	290 181 4650 993 1287 4724 256 2461 5293 3819 7674 9583 9584 7810 7994 10704 10775 11810 11781 8977 11879 11882 11883
21749	1077 5014 7769 8530 9173
21750	1853 7257 5308 732 3652 4270 8462 8823 10242
21751	3636 3637 3559 4152 3951 4148 4150 4651 6869 10281 2618 4438 10318 9396 9249 10301 10568 2616 2619 9250 10537 10698 11777 11235 11764 11772
21752	2243 669 4808 10274 9188
21753	6034 6716 8029 10154 11495 10195 10594
21754	3659 2744 7056 5236 5014
21755	2998 920 7294 7293 180 5459 6849 9397 5884 10290 10708 10772 10773 5164 8795 7081 10372 10373 9603 11351 11281 11319 11056 3589 6725 11630 8977 11771 9565 11817 2108 2807 8093 8299 11879
21756	50 7074 4539 1901 3947 5206
21757	7596 1730 7008 8538 11678 11908 11691
21758	2177 5028 5431 6623 9882 696 906
21759	3657 3878 5474 5510 6432 6434 7910 8729 9396 9459 10319 2617 10694 10697 10566 10698 10695 10373 10894 11624 11568
21760	6323 2243 460 7837 8255 4000 2787 5179 7493 8740 9541
21761	4464 9120 10579 10928 11532 4757
21762	640 3258 467 1869 1412 3259 5209 5239 7080 7678 8503 1219 4992 6664 11429 11637
21763	11938 11873 12019 12056 12064 12065
21764	163 663 3275 10027 11508
21765	1447 2298 7696 7008 10392 316 2760
21766	5773 5784 7752 10050 5986
21767	9368 9633 3209 9666 9701 9862 11507 10580 6453 9096
21768	4184 4779 3185 9633 9766 9365 10147
21769	444 4675 1901 3682 5019
21770	8525 447 5433 1935 1934
21771	10055 7245 11113 5042 5638 11561
21772	7545 7642 5043 2060 7216 6636 7719
21773	9549 9551 8178 4668 5418 759 4386 6230 8408 8492 9221 8481 3093 4998
21774	3347 3951 4677 5819 9594 10696 11159 11781 11761
21775	489 2118 3897 4618 6176 7160 11265
21776	535 1233 8266 8267 8268 9162
21777	5191 6074 7474 6072 9233
21778	428 4564 6041 9165 8402 1260 8082 1901 146 1161
21779	1808 1431 8883 6401 6785 6840 8650 9449
21780	3129 407 5827 1907 2148 5361 5050 4884 2457 6556 5142 6557 6074 7763 4184 1411 814 10624 9031 3444 9275 5792 3899 306 11594
21781	3442 2589 6101 10247 1821 3246 12021
21782	8279 8935 4093 5522 6726 7650 8650 8940
21783	11702 3581 12045 2930 8433
21784	8984 10002 10361 10608 10925
21785	1078 4578 1951 2281 106
21786	5293 6433 7915 10751 9949 10756 4015
21787	6401 8483 2002 10315 8197
21788	5496 8 8365 989 407 10213
21789	4857 5243 5453 7015 7129 8599 8699 8706 9646 1879 5635 5646 5751 5920 6287 6292 6370 6660 7607 8091 8701
21790	7846 10318 10693 10537 10558 10559 10560 10561 10729 10752 10698 10904 9159 9949 10387 11373 10641 350 3566
21791	2693 9355 4275 6874 7423
21792	6110 4462 234 3052 6378 689 153 2175 9574 3619
21793	5521 10314 6280 7215 2986 6281
21794	5180 8089 10217 10995 10996 8435
21795	12027 12088 11421 11832 11847 11853 11259 11957 12031 12063 12009 12074 12069
21796	208 1742 4049 5478 574
21797	8392 9855 3985 5527 8818
21798	2475 8264 5226 7350 11284 2390
21799	1349 7093 10290 4335 4936 8555 10617
21800	10590 3940 6140 6449 8732 8910
21801	387 1380 277 1077 3849 7339 4270 1719 50 866 8456 4038 14 5056 436
21802	11725 11808 11809 11892 11937 11941 11936 11939 11965
21803	2144 2852 1381 158 8137
21804	10162 10631 10769 11193 1561 9766 9580 9906 9508 11959 4326 10720 10673
21805	3574 7362 1921 6259 5892
21806	6458 6488 9650 9856 10432
21807	323 3434 6314 7439 7954 9358
21808	11855 11856 11873 11227 11749 11790 11868 12056 12058
21809	11735 11980 11927 11738 11788 12028 11987 11424 11603 11394 12012 11989 12029 12030 12035 11742 12031 11935 12063 11918 11961 11642 11677 11718 11995 12008 12034 12070 12083 11421 11601 12072 12088 12080 11832 11999 12014 12046 11958 12074 12091 12093 12096
21810	4645 2708 5744 9450 2008
21811	347 6544 594 4000 996 2432
21812	6434 7116 2444 4195 5196 5560 6738 9108 9766
21813	3609 596 3142 4132 1244
21814	151 2299 2309 3801 70 2663 2419 4024 4039 3087 6434 8554 8558 3888 9592 8855 10318 10282 9252 10568 10696 10461 10537 10566 8386 9977 10787 10381 1520 11707 11726 11727
21815	366 2419 3117 358 9310
21816	1120 2021 1663 1664 3528
21817	2113 9003 10957 11054 11857 11947 11983
21818	3770 8961 2970 8472 3009 1978 3207 4246 6598 290 2771 4516 5004 5849 8394 9670 9671 2018 3792 7060 723
21819	3378 3860 4108 267 441 1520 2170 4766 5145 389 839 330 1161 2806 2986 1396 1386 4711 7096
21820	5986 9173 10836 10814 10751 8807 11869
21821	6432 8726 3700 3714 10701 9459
21822	4997 11351 2227 3779 5688
21823	6861 5354 5142 71 6864 3835 4679 3630 857 6432 1349 5059
21824	9135 3444 4330 8998 7737 10399
21825	6269 250 7473 8411 11560 11594
21826	2769 2542 10368 10083 10
21827	6963 6726 5433 7071 8195 6415 9097 7718 10728 10566 731 4849 6310 10976 8930 9149
21828	5502 4891 475 10876 2518 10854 11436
21829	1364 165 208 6861 4240
21830	5531 7442 9254 38 2102
21831	7647 9529 9930 11372 10806
21832	491 5288 492 5379 1282 8642 10855 6654
21833	3348 3349 3350 237 11087
21834	3025 2810 442 1454 6123 2712 1975 2412 5158 4191 7363 3934 7846 7265 11628 8634 10631 8123 9580
21835	2583 3347 4024 4051 54 4675 6432 2721 6848 5460 3888 1598 11057 5150 8252 2687 2102 11800 11760 8851
21836	157 2144 2419 3181 3555 3636 2876 4675 2562 4811 2651 5420 5381 9459 10529 5907 7217 7440 7456 7466 3222 11498 11777 11786 11902 11678 11460 2566 10378
21837	3247 1517 6349 7856 1306 5248 9777 9450
21838	2487 6045 9866 1884 10079 10176
21839	3545 6573 72 1494 2155 5357 5786 6317 853 4365 5727 6743 8724 486 2235 4434 6072 6673
21840	5908 5955 6595 7864 9574
21841	4930 8757 9653 7016 8805
21842	1530 9030 3767 858 1405 8013
21843	2269 10 7737 10306 5073 4270
21844	6449 7535 4069 8967 1646 8347
21845	4787 50 5527 2148 1885 7801 9126 2213 3074 4625
21846	7129 5577 6007 7565 8957 8968
21847	10799 11788 11818 11987 11603 11394 11989 12012 12035 12029 12030 11935 11918 11421
21848	447 4297 8268 8555 184 6800 5874 7095 10287
21849	3961 8743 7056 7752 9475
21850	2318 3625 4117 7008 5191 5491
21851	97 4825 3096 3557 4179 5094 4091 2419 10980 10072
21852	8996 4553 6927 0 2366
21853	3562 9621 9989 10579 10925 10631
21854	5193 191 189 10382 208 2611 4427
21855	6965 11811 11960 11651 11831 11227 11221 11739 11987 11685 12065 11790
21856	4580 574 807 1105 2407
21857	1827 2884 8945 9442 1402 5165 1787
21858	3509 5889 3931 1011 7994 1226 5269 2424 5663 4778 9045
21859	6464 6484 7408 7614 6246 7615
21860	3333 2256 9200 726 4948 1253 679
21861	6784 9108 10155 7531 8642 8967 9368
21862	5632 5633 5634 5636 3487 4036 4698 7576
21863	2366 6605 438 2647 6669 5502
21864	10 261 2471 7313 8304 8379
21865	5837 706 8935 9698 4373 6022 9024 7254 7965 10614
21866	9464 8823 8632 9341 9827
21867	8346 9293 9294 10606 6807
21868	490 1225 3003 3610 5143
21869	541 2504 2862 2971 5808 8490 9675 355 3236 3336 3590 3745 3961 4103 5331 5334 6741 6987 6996 7645 7651 7652 7848 8012 8013 8480 11209 11589
21870	11261 12016 12017 9816 12018 12020
21871	5256 6893 8050 8011 8049
21872	10 9028 1212 3296 4445 6311 330 97 2164 2767 158 663 5518
21873	1535 1745 2858 4840 7783
21874	7448 6090 7872 5209 8225 3231 6030 7145 7435 7730 2486 5572 6845 8191 8986 2769 11257 11324 11507 8296
21875	4793 5192 6985 7116 7157 7739 8447
21876	8815 10511 9508 9958 10104 10995 10185 7531 8506 8968 7848 10438
21877	4443 8206 8968 9580 10162
21878	841 2829 5043 6636 7564 4308
21879	8568 6725 9365 10608 10716 7531 9578 1736 3274 10216 10718 9051 10161
21880	11395 11676 11586 11672 11527 11592 11674 11675 12037
21881	6581 8319 3446 8075 11185
21882	4608 6324 2171 3529 7956
21883	5548 3014 2567 240 2973
21884	8554 9584 9589 9882 7681 10384 8559 11602 11878 11875 11849
21885	2853 5 369 446 2425 2829 2157 6290
21886	8754 9245 1108 10272 8974 11606 1520 7120 8302 9492 5574 10988
21887	3205 2205 5793 2226 5688
21888	4010 7445 11337 7596 8219
21889	231 3354 249 8367 7516 4947
21890	6667 267 438 6606 6610 4557 7835
21891	7848 7976 10491 8957 11583
21892	5346 6115 6434 9593 9591 9397 9882 10809 10300 11817 11700 11770 11799 11800 10299 11899 10441 12005
21893	3549 4954 5880 6726 8143 1305
21894	1760 6482 8060 8859 10502
21895	5190 6639 6467 6471 6479 6613 7615 6464 6473 9600 9601 9606
21896	323 2803 2981 9167 4967 9865 7682 4671
21897	6667 7949 9678 2318 5492 7848 9904
21898	561 467 1188 2286 7336 7341 4943 6754 808 4564 4230
21899	2431 7105 8935 8507 8967 9290 9299 10131 10162 10597 10195
21900	2036 5097 7776 2652 8903 2657 4069 8373 8719 726 2419
21901	8102 10784 783 2335 6994 8197 8428 10043 11082
21902	2795 3294 4237 6207 663 5551 6855 8802
21903	7856 9727 148 4992 7850
21904	4504 7120 8511 8750 8821 9257
21905	475 6917 1149 4116 7216
21906	1703 11894 11880 3518 3498
21907	266 544 847 3106 4903 4969 5336 5411 6103 7301 7933 8822 7523 267 2772 3274 9118
21908	9131 4198 574 4199 6387 10965 8310 10023 10777 8180 229 441 2317 3414 3855 4080 4335 4642 5028 5348 5962 6662 6848 7219 9052 9390 10577 3718 10361 11151 11369
21909	1449 4651 5535 7079 9882 3711 10563 8726 916 11319 11800
21910	5274 7953 4394 11331 3096 8568 6726
21911	9551 2214 7151 8242 7134 7091
21912	3890 3870 5145 10557 11238 1651 3810 8277 1649 2160 3209 4667 5282 2217 10287 10578 1459 126 10291 11215 54 1723 267 7812
21913	2165 4126 4668 7993 8102 9958
21914	4982 685 5165 7650 11132 2634 3911 9698
21915	4168 5676 6873 378 11737 5710
21916	212 9890 4172 5097 8650 8903
21917	6471 6808 7609 7612 8743 9738 4737 8871
21918	3152 7423 7961 8242 11244 11345
21919	3403 2309 3181 3817 4040 4652 7079 7791 8840 9582 9592 10318 8675 10774 10811 10710 11183 11525 11383 11698 11881 11882 11900
21920	5062 9815 3277 3067 3524
21921	8463 4036 9508 10608 10943 9916
21922	7650 770 2999 4464 4598
21923	3271 8834 9529 6839 9561
21924	9602 11303 2811 5737 11344
21925	3134 6957 7941 8650 8800 9007 10155 8279 9340 10162 8150 8743 8324
21926	600 386 347 5773 7263
21927	10329 8135 8123 10099 10924
21928	3134 3255 2136 3212 6409 7316 9514 3940
21929	9724 8726 916 10559 8559 11319 11215 11352 11759 11713 11776 11362 11707 11901 12082
21930	4781 8689 5105 1108 3117 3702
21931	3874 389 6677 3189 4086 7370 11079
21932	1696 12023 4400 4401 7238 7618 8268
21933	624 9118 9368 9766 10044 10749
21934	120 4899 5925 3693 5941 859 10223 3448 11370 3598
21935	6502 7298 6788 7297 7296 6192 9471 10153
21936	7129 8614 9034 10879 11293 2657 4070 4078 5053 5097 6983 10608 10631
21937	389 6905 586 865 5424 6786
21938	6875 8861 9624 9629 2243 11054
21939	8959 10674 11103 6213 1801 4759 6743
21940	7848 7852 7976 8182 10615
21941	3173 8868 457 4220 318 10013
21942	5293 10384 10389 10004 10815 11395 1942 9905 11229 11602 11801 8978 11175 11698 11882
21943	10290 10565 10700 10163 10983 11983 11626
21944	8823 8982 9000 9278 9290 710 9575
21945	1567 1888 5997 8397 2558 8396
21946	9070 4502 5653 6483 7105
21947	8567 8639 8640 2997 1233
21948	4902 5691 1526 5860 9872 4694 6903 8107 8669 4693 8487 11160 9577
21949	12048 11407 11923 11317 11904
21950	6434 7640 6432 9119 3468 6499 8967 9508
21951	1130 2373 7579 2359 8581 8465 7285
21952	10498 3416 1531 11232 11696
21953	7615 7633 8059 8910 8914 8916 8921 10227
21954	3206 4711 640 1522 6905 6258
21955	7129 8220 8620 9037 498 4270
21956	6905 7212 8671 9875 11081
21957	1157 428 5987 5030 7808
21958	10826 2974 3908 9116 10272
21959	5287 5492 5516 7650 7651 7653 8242
21960	12 11359 2148 5491 10995
21961	7294 538 3956 7214 7531 4173 9489 9490 3072 4663 9855 6031 8457 11093 11121 11122 3314
21962	5712 7015 7753 7758 8189 9099
21963	7848 5243 8242 9119 11591
21964	2539 4578 9776 2333 6982 7872 8049 9064 2295 2465 3013 6222
21965	1268 1099 2416 6125 2161
21966	4649 2413 4553 6570 10294
21967	4390 6670 3913 9247 10057
21968	6487 6488 1306 7161 9068 10066 6465 7478
21969	8620 9711 8614 7129 8743
21970	7446 8192 9467 1332 7810 726 10558 11183 10957 11768 11766 11362
21971	3012 4704 5843 6043 6743
21972	2939 7941 7960 6031 8226 8279 8742 8823
21973	1328 1247 11685 11873 11111 12053 11704 12019 11227 11790 11839 11868 12056 12057 12064 12058 11657 12076 11661 12077 12040 12078
21974	5045 7094 4081 5871 1747 5491 7097 3950 7920
21975	544 6103 3130 8045 1677 9240 214 1755
21976	1120 1089 1951 6768 10669 10975 11034
21977	58 75 2299 2419 3335 9581 11985
21978	640 3563 5953 9903 10861 11006 8043
21979	4184 8082 8597 9111 10122
21980	4002 6726 1499 5638 6651 7121 9051 2167 2986 3368 4543 4734 4793 7803 8182 9130 9743 8085 7958 9083 9165 3141 3150 3393 5762 9583 9587 10578 1213 1823 4916 7650 8089 8558 8650 10278 10286 7651 9082 11873 11938 12019 11244 12024 2002 11227 12064 11160 11685 12078
21981	7972 2921 1674 8381 3312
21982	5028 7436 1051 1679 1754
21983	1228 9438 1227 10269 636 6902
21984	4204 167 6597 2776 5907 7074 3701 6519 2252
21985	2151 2157 3976 8183 8362 10574 10902 11807
21986	1892 7514 8089 9508 10804 11664
21987	8239 9358 10664 10665 7469
21988	5527 5639 7531 7725 8279 4857 5287 6288 6883 8850 10099
21989	731 1226 1975 3549 9120
21990	60 5192 11450 5370 4464 204
21991	2882 10033 10353 8818 11443 11377 8135
21992	9122 182 186 8312 8628 10876 10855 11007 11037 11128
21993	5187 5283 11104 8394 8442 785 2318 7404 10382 1485
21994	1491 2316 4591 11225 11601
21995	2243 2318 3821 6874 9188 9888 10353 10832
21996	9034 4006 552 721 1809 2647 5097 5578 8123 8134 8420 8743 8823 10203 8923 9784
21997	586 93 3774 3782 4872 2027 360 4300
21998	11170 1520 9529 10634 10716
21999	4434 5928 3944 4888 5789 5793 9887 7338 9177
22000	6726 7293 10389 4483 11613 11619 11622
22001	2449 4021 9539 11221 11494 11594
22002	359 10751 10668 10372 10373 5090
22003	1683 8370 2512 3391 6669 438 726 6606
22004	542 8205 8410 9001 10623
22005	5450 8281 7829 273 4804
22006	241 7108 8575 7165 8571 6618 8570
22007	5650 2560 7196 436 10211
22008	11110 1 1183 5604 3232 6000
22009	6012 5881 509 3786 213 6627 9725 9103
22010	5850 8498 6401 5039 1052 4898 6259 6783 1520 2986 6522 7519 8481 8609 8650 10162 2158 7167 9307
22011	180 8677 8678 5673 728
22012	6058 6411 1520 8242 737 7752 10478
22013	5639 8149 8850 10172 120 2665 4464 5711 6434 7095 7848 8086 9937 10002 10099 11591
22014	1206 3555 3637 2067 4677 4678 5346 5825 6296 6432 6547 8153 9396 916 10762 3714 3703
22015	2068 3536 10119 8436 11122
22016	2567 4572 4689 7894 9952
22017	2180 1611 8697 11455 10488
22018	3078 3993 4434 7652 9099 9321
22019	4972 5688 9336 9924 10028
22020	2390 5242 7294 8123 8135 9010 9368 9639 10003 11384
22021	7413 7650 8092 5248 5335 9529 12097
22022	3842 6831 6277 8779 11084 1858
22023	4065 6505 6506 9694 10435
22024	1674 580 2055 4555 693
22025	3297 916 5179 906 7333 10272
22026	1877 3393 5574 7912 8517
22027	5925 11221 5213 11807 6993
22028	591 592 7395 8661 9836 138
22029	11336 6471 6474 9650 9738
22030	5195 8249 8039 2297 4434 7671 7794 9177 8759
22031	3817 1261 4024 4651 4724 5967 5986 7900 8970 8726 9459 10694 5091 11178 10377 11747 10378 11944
22032	490 4462 7531 8823 9762 9766 9998
22033	1751 6262 6543 7355 7470 3130 1837 9314 8043
22034	3233 781 5030 5144 8123 10576
22035	5051 649 2884 8820 1926 5002
22036	4908 4910 7766 10745 375
22037	7210 3176 8102 9066 11067
22038	4376 6732 7344 10262 8365
22039	8565 5591 8564 5460 421 9164 8720 8823
22040	719 916 1120 2992 3014 3111 3868 5127 6726 7547 8187 8210 8219 10770 5672 6262 6320 6725 7829 8288 8661 8662 1343 6078 6310 9101 11002 4421 36 9379 2230 9154 10815 7843 590 753 1264 5067 6861 9050 10477 10814 4600 5694 2728 3910 2425 8312 9384
22041	5727 858 1490 4914 390 578 4230 4572 5094 5599 6024 7972 148 4305
22042	1204 5787 4508 10880 9934
22043	5097 3908 10131 6913 8473 11393
22044	5661 3660 7500 820 3020 3468
22045	9513 10516 10778 9846 9620 10209
22046	10162 7531 8028 8123 8968 3446
22047	4581 2971 4613 9930 11449
22048	497 2269 6434 6584 10808
22049	883 1631 3438 6474 7316 7515 8630 8743 9624 9780
22050	4462 506 2974 6377 5557
22051	3783 2709 2924 1595 428 6954 712 4572 6024 3830 435 3701 8231 9196
22052	2318 1189 2261 3718 8200 10811 3296 11144 1480 9114 10245
22053	10310 3940 3122 7189 10324 7749 8043 702 934 8293 1712
22054	4675 4652 8729 9584 5368 2345 7 10301 3855 10376 11143
22055	5767 6547 7446 8729 10810 10843 4484 10373 10668 10372 11663 11761
22056	267 1109 1676 1677 5283 7435 10191 5022 11558
22057	843 997 402 706 2061
22058	6464 6482 8935 9352 9404 10396 8979
22059	4402 4404 437 8823 8179
22060	7079 9251 9249 9250 10563 8807 3714 3901
22061	6191 4927 5527 5151 3389
22062	5164 5667 6553 6554 7603
22063	2279 9882 1504 6627 2027 3716 6857 6864 7593 9497 6654 6861
22064	186 2352 6801 7809 9052
22065	78 2170 1970 4711 10722
22066	1808 2669 3224 5640 8190
22067	7720 10781 11429 11478 11848
22068	10568 10701 10569 1134 10537 10566 10571 10696 10807 10812 10570 10896 10751 10163 10668 10895 10688 10691 5089 5091 5092 6388 10372 10373 10894 10897 10898 11773 11774 11771 11772 8975 8978 11762 11759 11764 11767 11802 2687 11777 11766 11770 11765 11197 11761 11881 11706 11830 11875 11879
22069	9396 10167 10168 10813 8386 8387 11782 11175 11568
22070	1674 2144 7078 9125 7074 4123 5769 4146 1198 10475 6801 870
22071	5208 5953 6527 6580 6737
22072	229 4876 4417 306 5967 446 9214 4495 1279 7667 5588 9584 2676 7638 9086 1727 4452 10557 10377 11803 12025
22073	6432 9457 3888 10751 10894 10897 11930
22074	5510 6114 10751 117 11054
22075	5786 190 3829 5788 5790
22076	11373 11514 11770 11713 11900 11652
22077	717 1901 2164 2235 2851 11278
22078	1622 4150 5388 1536 5841
22079	2986 3325 9368 2002 7744
22080	216 1227 1228 1901 1496 6218
22081	849 3393 3408 7850 7856
22082	421 6291 8001 10609 11159
22083	4745 1206 5771 6034 6970 8029 2600 4036 4790 501
22084	2404 2407 3705 6113 6434 8554 9594 9083 10701 8559 8561 10706 10807 10537 10163 5292 10571 10789 4483 10479 8386 10372 10373 1942 10598 11651 11896 11457 11563 11458 11598
22085	12 655 3129 3130 10723 2217 3736 6238
22086	10217 5999 9766 5311 5492 5140 5191 7648 8081 8135 3718 7976 8823 10631
22087	1189 1201 2921 8251 8854 7331
22088	571 2060 7682 10245 11807
22089	6573 2825 4434 7829 8334 4669 7366 8808
22090	3235 4625 920 6726 9579 11080
22091	3551 240 8521 3176 8645 2847
22092	17 37 1338 8112 9727
22093	3171 9114 4522 4711 7146
22094	6433 7078 6848 7915 8729 10700 3703 10916 11514
22095	8507 9070 9365 10963 6449 11615 11214 8736 7444
22096	3424 6663 8460 9874 6786 6789 6846 8394 9720 9721 10861 11006 3593 7679
22097	2629 2796 6732 4305 4504 8088 1120 1070 2118 2073 5872 4028 443 839 3155 3685 7453 6868 7077 3993 5270 5715 7120 7123 7758 4734 8589 3997 4731 5714
22098	8060 9007 8505 9711 10963 8507
22099	6088 8232 10441 1415 6440
22100	5527 7285 7778 6838 2325 10381 8013 8422 9393
22101	3558 11294 267 6666 3190 5620 5923 1677 5744 3169 11862
22102	8789 9126 1851 3769 11579
22103	5902 6996 6047 7077 907 5770 10356 4773 7974
22104	5829 915 4221 4817 4859 5559 5850 5993
